ITEM_ID,SKU (Código de artículo),Nombre,Existencias a mano,Tarifa de compra,Tasa,Fecha de vencimiento,Fabricante
5467547000000290367,CX7530,Primer Comfor Beauty,120,NIO13.18,NIO17.00,01 ene 2026,BISUTERIA
5467547000000333346,J826,Primer Cubreporos,672,NIO11.00,NIO12.94,01 abr 2025,VB
5467547000000287360,CX6215,Primer Fit me Comfor Beauty,120,NIO13.18,NIO17.00,01 ene 2026,BISUTERIA
5467547000000319087,L014,Primer Fit me! Alta duracion Love is beauty 24hr,"1,253",NIO30.00,NIO35.29,01 ene 2026,VB
5467547000000326071,Z204,Primer Kaliya Beauty,24,NIO11.00,NIO12.94,01 mar 2025,VB
5467547000000325974,Y3015,Primer Kaliya Beauty Unicor,"3,184",NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000325877,Y3014,Primer Kaliya Beauty Vitamina C,456,NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000327526,ST009,Primer L.A Girl Alta definición,432,NIO11.00,NIO12.94,01 abr 2028,VB
5467547000000317050,B51,Primer Mac Skin Base Visage,"1,332",NIO30.00,NIO35.29,01 abr 2027,VB
5467547000000333249,J827,Primer Mattefyng Suncreeen,504,NIO11.00,NIO12.94,01 abr 2025,VB
5467547000000329854,M0195,Primer Million Pauline,240,NIO34.00,NIO40.00,01 nov 2025,VB
5467547000000310646,161-3024,Primer para rostro Kaliya Beauty Acabado húmedo definitivo,"1,248",NIO11.00,NIO12.94,01 ago 2028,VB
5467547000000310355,161-3020,Primer para rostro Kaliya Beauty Aloe 16H,"1,335",NIO11.00,NIO12.94,01 ago 2028,VB
5467547000000310549,161-095,Primer para rostro Kaliya Beauty Alta adherencia,"1,152",NIO11.00,NIO12.94,01 ago 2028,VB
5467547000000310452,161-065,Primer para rostro Kaliya Beauty Vitamina C,405,NIO11.00,NIO12.94,01 ago 2028,VB
5467547000000311228,460,Primer Top Face Para Pieles Secas Rellena & Refresca,720,NIO11.00,NIO12.94,01 jul 2027,VB
5467547000000311325,N221,Primer Top Face Rellena & Refresca,696,NIO11.00,NIO12.94,01 dic 2025,VB
5467547000000328108,6001,Protector Solar,645,NIO28.00,NIO32.94,01 may 2025,VB
5467547000000341979,S3-011,Protector Solar 50 SPF Stay,72,NIO50.00,NIO72.00,30 nov 2026,Stay
5467547000000295611,DS5195,Protector Solar Disaar Anti-ultravioleta SPF50 50ml,69,NIO24.00,NIO28.24,01 ago 2028,VB
5467547000000296387,68532-47A,Protector Solar Karité 60ml SPF90,129,NIO32.00,NIO37.65,01 ago 2028,VB
5467547000000288912,WKL327,Protector Solar Wokali,120,NIO48.31,NIO62.00,12 abr 2029,BISUTERIA
5467547000000289106,WKL329,Protector Solar Wokali 90 spf,120,NIO48.31,NIO62.00,12 abr 2029,BISUTERIA
5467547000000289009,WKL328,Protector Solar Wokali 90 Spf,108,NIO48.31,NIO62.00,12 abr 2029,BISUTERIA
5467547000000341882,S36-001,Puntero Pincel De Uñas 5 Pcs,336,NIO40.00,NIO44.94,01 ene 2029,Stay
5467547000000325683,WA-012,Rasuradora 3 Hojillas Wao azul!,144,NIO40.00,NIO44.94,01 ene 2029,Stay
5467547000000337420,006-X2096,Removedor Corporal de Manchas Naranja XQM 100ml,682,NIO42.00,NIO39.00,01 dic 2025,Mayz
5467547000000337517,006-X2097,Removedor Corporal Manchas Coconut XQM 100ml,707,NIO42.00,NIO39.00,01 dic 2025,Mayz
5467547000000289300,SAC005-1,Removedor de maquillaje SAS,60,NIO52.70,NIO66.00,01 ene 2029,BISUTERIA
5467547000000289397,SAC005-4,Removedor de maquillaje SAS,60,NIO52.70,NIO66.00,01 ene 2029,BISUTERIA
5467547000000289203,SAC005-2,Removedor de maquillaje SAS,60,NIO52.70,NIO66.00,01 ene 2029,BISUTERIA
5467547000000327235,161-008,Rizador De Pestaña Princess Art,160,NIO22.00,NIO25.88,01 ene 2029,VB
5467547000000323646,S2-1371,Rizador de Pestaña Stay,60,NIO36.00,NIO40.45,01 ene 2029,Stay
5467547000000335189,21261VS-C,Rubor 2 en 1 Sombra y Rubor,384,NIO12.00,NIO14.12,01 ene 2026,VB
5467547000000329078,SB802,Rubor Scalon,251,NIO60.00,NIO70.59,01 ene 2028,VB
5467547000000334122,9301VS,Rubor Victorisa Sempre,815,NIO24.00,NIO28.24,01 dic 2027,VB
5467547000000341591,WA-218,Rubor WAO!,48,NIO35.00,NIO39.33,01 abr 2026,Stay
5467547000000322094,RE-2038,Secadora De Cabello Reddenton 3000w,15,NIO260.00,NIO305.88,26 ene 2029,VB
5467547000000321997,RE-2004,Secadora De Cabello Remlngton 5000w,10,NIO230.00,NIO270.59,26 ene 2029,VB
5467547000000336838,H96040,Serum Facial Aloe Vera 30ml,167,NIO25.00,NIO29.41,01 jul 2028,VB
5467547000000288621,GZ8100089,Serum Facial Aloe Vera Mlundo,120,NIO25.91,NIO33.00,01 mar 2028,BISUTERIA
5467547000000288427,GZ8100090,"Serum Facial Arroz, Vit C, Acido Hialurónico, Aloe Vera",48,NIO25.91,NIO33.00,01 mar 2028,BISUTERIA
5467547000000322773,KQ-BNS100,Serum Facial de Acido Hialuronico 100ml,250,NIO40.00,NIO47.06,01 mar 2026,VB
5467547000000329272,GJ7193,Serum Facial de Acido Hialuronico 40ml,95,NIO32.00,NIO37.65,01 may 2028,VB
5467547000000326556,WHD-A03,Serum Facial de Aloe Vera 30ml,62,NIO26.00,NIO30.59,01 sep 2025,VB
5467547000000322870,KQ-DM100,Serum Facial de Arroz 100ml,179,NIO40.00,NIO47.06,01 jun 2026,VB
5467547000000286778,GZ8100088,Serum Facial de Arroz 30ml,120,NIO25.91,NIO33.00,01 ene 2029,BISUTERIA
5467547000000322191,RKQ-DM30,Serum Facial de Arroz Erha21 30ml,51,NIO25.00,NIO29.41,01 jun 2026,VB
5467547000000322288,RKQ-2609,Serum Facial de Colágeno Erha21 30ml,423,NIO25.00,NIO29.41,01 jun 2026,VB
5467547000000288524,GZ8100130,Serum Facial de Colageno Mlundo,120,NIO25.91,NIO33.00,01 ago 2028,BISUTERIA
5467547000000322676,KQ-VE100,Serum Facial de Vitamina E 100ml,142,NIO40.00,NIO47.06,01 mar 2026,VB
5467547000000336741,H96041,Serum Facial Vitamina C 30ml,95,NIO25.00,NIO29.41,01 jul 2028,VB
5467547000000322385,KQ-6201,Serum Facial Vitamina C Erha21 30ml,513,NIO25.00,NIO29.41,01 jun 2026,VB
5467547000000296484,AC3219,"Set 3 piezas SkinCare Colageno, Vit C, Acido Hialuronico 30ml Aichun",218,NIO80.00,NIO94.12,01 jun 2028,VB
5467547000000308027,B0060-IV,Set de body Pink in Sweet 4pcs 20ml,31,NIO56.00,NIO65.88,01 oct 2028,VB
5467547000000308318,B0060-LO,Set de body Pink in Sweet 4pcs 20ml,16,NIO56.00,NIO65.88,01 oct 2028,VB
5467547000000323258,S2-0759,Set de esponjas para maquillar Stay,36,NIO22.00,NIO24.72,01 ene 2029,Stay
5467547000000328787,BX3612,Set De Limpieza Facial,101,NIO65.00,NIO76.47,01 ene 2029,VB
5467547000000328884,BX3535,Set De Maquillaje,20,NIO90.00,NIO105.88,01 ene 2026,VB
5467547000000323549,S2-1276,Set para Ceja Set 3 Pzas,22,NIO32.00,NIO35.96,26 ene 2029,Stay
5467547000000312392,GJ7169,Set Skin Care Acido Kojic 5 Pcs,9,NIO240.00,NIO282.35,01 jun 2028,VB
5467547000000744843,161-SHVD1LTARG,Shampoo & Acondicionador Vida 1000ml Argan,"1,482",NIO279.00,NIO279.00,25 jun 2027,
5467547000000744192,161-SHVD1LTGR,Shampoo & Acondicionador Vida 1000ml Ginger,"1,470",NIO279.00,NIO279.00,25 jun 2027,
5467547000000748194,161-SHVD1LTKT,Shampoo & Acondicionador Vida 1000ml Keratina,"1,482",NIO279.00,NIO279.00,25 jun 2027,
5467547000000746059,161-SHVD1LTM,Shampoo & Acondicionador Vida 1000ml Menta,"1,470",NIO279.00,NIO279.00,24 jun 2027,
5467547000000744956,161-SHVD500ARG,Shampoo & Acondicionador Vida 500ml Argan,"2,601",NIO169.00,NIO169.00,25 jun 2027,
5467547000000744617,161-SHVD500GR,Shampoo & Acondicionador Vida 500ml Ginger,"2,595",NIO169.00,NIO169.00,25 jun 2027,
5467547000000748307,161-SHVD500KT,Shampoo & Acondicionador Vida 500ml Keratina,"2,535",NIO169.00,NIO169.00,25 jun 2027,
5467547000000746172,161-SHVD500M,Shampoo & Acondicionador Vida 500ml Menta,"2,661",NIO169.00,NIO169.00,24 jun 2027,
5467547000000341494,S17-1121,Shampoo 1000ml Coconut,88,NIO84.00,NIO95.00,01 jul 2024,Stay
5467547000000339651,006-002985-8,Shampoo Anti Caspa Mentol For Men Vinilady 190ml,45,NIO86.00,NIO89.00,01 mar 2025,Mayz
5467547000000314528,006-C04,Shampoo Miya para Niños 12oz 2 En 1,"5,375",NIO42.00,NIO45.00,01 mar 2025,Mayz
5467547000000338584,006-01086,Shampoo Olive`n Body 400ml,12,NIO59.00,NIO75.00,01 ago 2025,Mayz
5467547000000748646,161-SHVDT500CN,Shampoo Tinte VIDA Castaño Natural 500ml,"9,943",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748533,161-SHVDT500CO,Shampoo Tinte VIDA Castaño Oscuro 500ml,"9,943",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748759,161-SHVDT500N,Shampoo Tinte VIDA Negro 500ml,"19,951",NIO129.00,NIO129.00,25 jun 2027,
5467547000000635148,S17-026,Shampoo Y Acondicionador 1000 ML Coco,36,NIO150.00,NIO215.00,,
5467547000000690198,S17-020,Shampoo Y Acondicionador Aloe Vera 1000ml Stay,36,NIO145.00,NIO215.00,,
5467547000000690147,S17-004,Shampoo Y Acondicionador Caja Aloe Vera Stay,66,NIO89.00,NIO128.00,,
5467547000000340912,S17-023,Shampoo Y Acondicionador Caja Argan,14,NIO89.00,NIO128.00,01 jul 2025,Stay
5467547000000690181,S17-025,Shampoo Y Acondicionador Cola de caballo Romero 1000ml Stay,36,NIO145.00,NIO215.00,,
5467547000000340718,WA-034,Shampoo Y Acondicionador Wao 1380 Ml Aloe,64,NIO200.00,NIO286.00,01 oct 2025,Stay
5467547000000340621,WA-035,Shampoo Y Acondicionador Wao 1380 Ml Coco,30,NIO200.00,NIO286.00,01 oct 2025,Stay
5467547000000690164,WA-033,Shampoo Y Acondicionador Wao 1380 Ml Romero,24,NIO200.00,NIO286.00,,
5467547000000340524,S6-1140B,Sombra 2 En 1 Stay,312,NIO33.00,NIO37.08,01 jul 2025,Stay
5467547000000333928,878,Sombra AnyLady,624,NIO24.00,NIO28.24,01 may 2027,VB
5467547000000332279,8158,Sombra AnyLady,401,NIO38.00,NIO44.71,01 may 2027,VB
5467547000000312683,994-01#,Sombra Anylady 15 tonos #1,84,NIO40.00,NIO47.06,01 jun 2027,VB
5467547000000312586,994-02#,Sombra Anylady 15 tonos #2,36,NIO40.00,NIO47.06,01 mar 2027,VB
5467547000000327720,974,Sombra AnyLady Dream Big,96,NIO40.00,NIO47.06,01 may 2027,VB
5467547000000326847,8138,Sombra AnyLady Little,695,NIO30.00,NIO35.29,01 jun 2027,VB
5467547000000326750,8171,Sombra AnyLady Only You,"1,581",NIO35.00,NIO41.18,01 jun 2027,VB
5467547000000288233,8658FI,"Sombra Blush, Vanidad y Labial Anylady",96,NIO76.86,NIO97.00,03 ene 2028,BISUTERIA
5467547000000310743,N-8636P,Sombra de ojos Anylady Super Girl,108,NIO80.00,NIO94.12,01 jul 2027,VB
5467547000000317729,ES6016,Sombra Favor Beauty Beach,559,NIO45.00,NIO52.94,01 jul 2026,VB
5467547000000317826,ES6107,Sombra Favor Beauty Kitty,226,NIO45.00,NIO52.94,01 jun 2026,VB
5467547000000292311,CE482,Sombra Glamor + Glitter,120,NIO40.00,NIO47.50,01 nov 2027,VB
5467547000000288330,MS1117B,"Sombra Iluminador, sombra y blush Mels",120,NIO59.29,NIO75.00,01 jul 2026,BISUTERIA
5467547000000316177,8166-01#,Sombra para Ojos Anylady Believe in yourselve,24,NIO55.00,NIO64.71,05 mar 2027,VB
5467547000000316274,8658FC,"Sombra para Ojos Sombra, Iluminador, Blush Anylady",108,NIO76.86,NIO97.00,01 abr 2028,BISUTERIA
5467547000000327623,WA-047,Sombra para ojos Wao!,216,NIO36.00,NIO40.45,01 may 2026,Stay
5467547000000324519,SE812,Sombra para ojos y contorno Scanlon,207,NIO28.00,NIO32.94,01 ene 2027,VB
5467547000000292505,PK204,Sombra Pink Key UltraLight y rapido secado,24,NIO16.00,NIO19.00,01 nov 2027,VB
5467547000000324616,SE872,Sombra Scanlon 35 tonos,328,NIO70.00,NIO82.35,01 ene 2027,VB
5467547000000290173,8814F-32,"Sombra todo en uno, Blush, Polvo, Crema para labios Anylady",84,NIO73.35,NIO92.00,30 dic 2027,BISUTERIA
5467547000000290076,8814H-69,"Sombra todo en uno, Blush, Polvo, Sombra Anylady",72,NIO73.35,NIO92.00,27 dic 2030,BISUTERIA
5467547000000290270,8658FD,"Sombra Wild Sombra, Iluminador, Blush Anylady",96,NIO76.86,NIO97.00,01 ene 2028,BISUTERIA
5467547000000287263,Y978,Sombra y Delineador Romantiic,144,NIO17.57,NIO22.00,01 ene 2029,BISUTERIA
5467547000000308706,B0042-DOT,Spray fragancia para cabello Pink in Sweet 100ml,60,NIO32.00,NIO37.65,,VB
5467547000000294641,S37-002,Tijera Stay,168,NIO24.00,NIO28.24,01 ene 2029,Stay
5467547000000286584,6038,Tinte agua para Labios Victorias,36,NIO18.45,NIO24.00,01 ene 2026,BISUTERIA
5467547000000334510,LC1141,Tinte Para Labios Ice Cream,264,NIO12.00,NIO14.12,01 may 2028,VB
5467547000000306960,COM024,Toalla desinfectante 75% alcohol 10pcs,"1,193",NIO12.00,NIO13.50,01 oct 2026,VB
5467547000000340330,S32-1160,Toallas Húmeda 100 Hojas Antibacterial,95,NIO50.00,NIO56.18,01 dic 2025,Stay
5467547000000326653,161-003,Toallas Humedas 25pcs,13,NIO14.00,NIO16.47,01 jul 2026,VB
5467547000000318408,GJ7192,Tonico Facial de Acido Hialuronico 150ml GuanJing,83,NIO45.00,NIO52.94,01 may 2028,VB
5467547000000312101,C3142,Tonico Facial de Arroz Aichum Beauty Nutre Y Aclara 100ml,83,NIO35.00,NIO41.18,01 jul 2028,VB
5467547000000312004,DS5261,Tónico Facial Hidratante Disaar 200ml,34,NIO40.00,NIO47.06,01 sep 2028,VB
5467547000000338875,046-U401240,Tónico Facial Vit C Beauty Formula 150ml,423,NIO69.00,NIO81.18,01 ene 2026,Mayz
5467547000000748081,161-TRVD500ARG,Tratamiento VIDA 500ml Argan,"1,266",NIO129.00,NIO129.00,25 jun 2027,
5467547000000744730,161-TRVD500GR,Tratamiento VIDA 500ml Ginger,"1,272",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748420,161-TRVD500KT,Tratamiento VIDA 500ml Keratina,"1,272",NIO129.00,NIO129.00,25 jun 2027,
5467547000000744079,161-TRVD500M,Tratamiento VIDA 500ml Menta,"1,266",NIO129.00,NIO129.00,25 jun 2027,
5467547000000333152,LC1147,Aceite Labial + Tinte Para Labios,432,NIO22.00,NIO25.88,01 jun 2028,VB
5467547000000330436,LC1182,Aceite Labial + Tinte Para Labios,353,NIO18.00,NIO21.18,01 jun 2028,VB
5467547000000319184,LC1161,Aceite Labial Magic LC1161,"2,640",NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000319281,LC1164,Aceite Labial Magic LC1164,"1,144",NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000319378,LC1197,Aceite Labial Magic LC1197,624,NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000319475,LC1201,Aceite Labial Magic LC1201,"1,360",NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000319863,LC1204,Aceite Labial Magic LC1204,424,NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000319669,LC1218,Aceite Labial Magic LC1218,192,NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000319766,LC1220,Aceite Labial Magic LC1220,336,NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000313655,006-003493-2,Acondicionador Vinilady Liso Intenso,76,NIO90.00,NIO99.00,01 mar 2025,Mayz
5467547000000325780,WA-223,Afeitadora 3 Hojillas morada,371,NIO32.00,NIO37.65,01 ene 2029,Stay
5467547000000345956,S40-1150,Agua Micelar Desmaquillante Stay,44,NIO62.00,NIO73.00,01 mar 2026,Stay
5467547000000295223,006-alcoholGel,Alcohol Gel para Niñ@s,"2,729",NIO18.00,NIO18.00,,VB
5467547000000324325,SD31943,Ampolla Facial 24K Gold 7pcs x 2ml,113,NIO28.00,NIO32.94,01 nov 2025,VB
5467547000000324422,SD30878,Ampolla Facial con Acido Hialuronico 7pcs x 2ml,27,NIO28.00,NIO32.94,01 jul 2026,VB
5467547000000324228,SD31936,Ampolla Facial con Vitamina C 7pcs x 2ml,141,NIO28.00,NIO32.94,01 ago 2025,VB
5467547000000294544,2929-03,Bálsamo Labial Aloe Kiss Beauty,36,NIO8.80,NIO10.35,01 dic 2028,VB
5467547000000309773,G3134,Balsamo Labial Arándano Orof,292,NIO10.00,NIO11.76,01 ago 2028,VB
5467547000000334801,2950-47ABCDEF,Bálsamo Labial de Karité,528,NIO10.00,NIO11.76,01 mar 2028,VB
5467547000000309967,G3136,Balsamo Labial Fresas 24h Orof,418,NIO10.00,NIO11.76,01 ago 2028,VB
5467547000000309676,G3135,Balsamo Labial Limon Orof,605,NIO10.00,NIO11.76,01 ago 2028,VB
5467547000000309870,G3137,Balsamo Labial Sandia 24h Orof,559,NIO10.00,NIO11.76,01 ago 2028,VB
5467547000000327041,123,Bálsamo Para Labios Cute Fruit,960,NIO11.00,NIO12.94,01 mar 2026,VB
5467547000000544001,LC911,Bálsamo Para Labios Magic corazón doble,216,NIO11.00,NIO13.00,01 nov 2027,VB
5467547000000319572,LC1230,Balsamo Para Labios Magic LC1230,"1,500",NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000320542,LS112,Balsamo Para Labios Magic paleta espiral,840,NIO11.00,NIO12.94,01 may 2028,VB
5467547000000320930,LS116,Balsamo Para Labios Magic refresco,"2,184",NIO12.00,NIO14.12,01 jul 2028,VB
5467547000000320833,LS115,Balsamo Para Labios Magic Taza gatito,744,NIO12.00,NIO14.12,01 jul 2028,VB
5467547000000295902,LC1305,Balsamo para Labios Osito Magic,24,NIO12.00,NIO14.12,01 dic 2028,VB
5467547000000326168,F001,Base All Hours YvestSaintLaurent,"1,240",NIO35.00,NIO41.18,01 ene 2026,VB
5467547000000335771,161-0462,Base Alta Cobertura Reducción De Poros,528,NIO18.00,NIO21.18,01 ago 2026,VB
5467547000000324907,ST3343,Base Anthaway Multiefecto,552,NIO11.00,NIO12.94,01 mar 2027,VB
5467547000000312974,2075,Base Beauty City BB cream,131,NIO52.00,NIO61.18,01 oct 2027,VB
5467547000000347120,S16-002,Base con Vitamina E y SPF 30+,144,NIO39.00,NIO43.82,01 may 2026,Stay
5467547000000327332,H64026 C,Base Huda Beauty Fauxlens,648,NIO38.00,NIO44.71,01 abr 2028,VB
5467547000000318505,H64070 C,Base Huda Beauty Matte FPS 50+ todo tipo de pieles,996,NIO42.00,NIO49.41,01 abr 2028,VB
5467547000000310064,ST3361,"Base Liquida 36h 3 in 1 Base, Primer y Corrector Anthaway",456,NIO11.00,NIO12.94,01 dic 2027,VB
5467547000000310258,ST3350,Base Liquida 36h Hidratante Anthaway,600,NIO11.00,NIO12.94,01 dic 2027,VB
5467547000000310161,ST3352,Base Liquida 36h Vitamina C Fit me! Anthaway,480,NIO11.00,NIO12.94,01 dic 2027,VB
5467547000000501170,457,Base Liquida Acabado Radiante Y Humectante Top Face,216,NIO11.00,NIO12.94,01 ago 2027,VB
5467547000000311422,N220,Base Liquida Detoxificar Y Proteger Note,528,NIO11.00,NIO12.94,01 jun 2027,VB
5467547000000311519,455,Base Liquida Skinwera Efecto Mate Larga Duracion Top Face,480,NIO11.00,NIO12.94,01 ene 2026,VB
5467547000000333734,ST3342,Base Liviana Natural Mate ANTAWAY,432,NIO11.00,NIO12.94,03 mar 2027,VB
5467547000000317923,F004,Base Lorea SPF50+ Antioxidante,"3,341",NIO16.00,NIO20.00,01 ene 2026,VB
5467547000000328011,F002,Base Loreal Paris Revital Fit,861,NIO30.00,NIO35.29,01 ene 2026,VB
5467547000000318020,F003,Base Maybelline SPF50+ Alta cobertura,"2,934",NIO16.00,NIO25.00,01 ene 2026,VB
5467547000000320736,M0010,Base Million Pauline Esencia de caracol SPF 25+,168,NIO38.00,NIO44.71,01 sep 2025,VB
5467547000000325004,ST3362,Base para maquillaje Super Stay,432,NIO11.00,NIO12.94,01 dic 2027,VB
5467547000000326944,ST3351,Base Pro BB Cream Anthaway,288,NIO11.00,NIO12.94,01 dic 2027,VB
5467547000000326265,M0281,Base Velvet Touch SPF+ 10 Million Pauline,348,NIO35.00,NIO41.18,01 oct 2026,VB
5467547000000293962,953,Blush 4 colores Anylady,160,NIO35.00,NIO41.20,01 abr 2027,VB
5467547000000295805,B0021-LA,Body Spray 250ml Pink and Sweet B0021-LA,77,NIO64.00,NIO75.29,01 ene 2029,VB
5467547000000295126,B0021-GE,Body Spray Pink In Sweet 250ml,10,NIO71.40,NIO75.29,01 feb 2029,VB
5467547000000336547,Y-801,Brillo Labial,165,NIO12.00,NIO14.12,01 ene 2026,VB
5467547000000296193,LC05,Brillo Labial 99% Aloe Magic,237,NIO12.00,NIO14.12,01 nov 2028,VB
5467547000000307348,HL5570,Brillo Labial Hold Morning Cute Candy,528,NIO11.00,NIO12.94,01 oct 2027,VB
5467547000000307251,HB5224,Brillo Labial Hold Morning Cute Hello Lovely,240,NIO11.00,NIO12.94,01 ago 2027,VB
5467547000000307542,HL5559,Brillo Labial Hold Morning HL5569,528,NIO11.00,NIO12.94,01 oct 2027,VB
5467547000000291046,Y-2599,Brillo Labial Huda Matte Me,30,NIO14.05,NIO18.00,01 ene 2027,BISUTERIA
5467547000000286390,L3455,Brillo Labial Larga duración Miss Betty,24,NIO21.96,NIO28.00,01 dic 2028,BISUTERIA
5467547000000308997,LC1157,Brillo Labial Mariposita Magic,696,NIO11.00,NIO12.94,01 may 2028,VB
5467547000000290949,L3518,Brillo Labial Miss Betty,72,NIO15.37,NIO20.00,01 ene 2029,BISUTERIA
5467547000000288039,LC643,Brillo Labial OLanney,72,NIO14.05,NIO18.00,01 nov 2028,BISUTERIA
5467547000000334219,LC607,Brillo para Labios,"1,556",NIO13.00,NIO15.29,01 jul 2028,VB
5467547000000333637,LC991,Brillo Para Labios 24h,167,NIO11.00,NIO12.94,01 jun 2028,VB
5467547000000325392,ST3828,Brillo Para Labios Anthaway azul,"1,668",NIO8.00,NIO9.41,01 may 2028,VB
5467547000000325489,ST3827,Brillo Para Labios Anthaway rosada,"1,692",NIO8.00,NIO9.41,01 may 2028,VB
5467547000000307639,HL5566,Brillo para Labios Hold Morning HL5566,12,NIO11.00,NIO12.94,01 oct 2027,VB
5467547000000320251,LC929,Brillo para Labios Magic corazón love,24,NIO11.00,NIO12.94,01 abr 2028,VB
5467547000000297066,LC1253,Brillo Para Labios Magic Dear Darling,"1,608",NIO11.00,NIO12.94,22 mar 2025,VB
5467547000000319960,LC1207,Brillo Para Labios Mate Magic Be sweet,216,NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000320057,LC1227,Brillo Para Labios Mate Magic color perfecto,216,NIO11.00,NIO12.94,01 oct 2028,VB
5467547000000347023,S2-0618,Brocha De Barbero,520,NIO46.00,NIO54.12,01 ene 2029,Stay
5467547000000335092,1808W,Brocha Individual Shadow Brush,666,NIO12.00,NIO14.12,01 ene 2029,VB
5467547000000312780,S29-001,Brocha Para Maquillaje Set 7 Pzas Stay,132,NIO50.00,NIO58.82,01 ene 2029,Stay
5467547000000329757,SZ-256,Brocha para maquillar 5 Pzas,247,NIO25.00,NIO29.41,01 ene 2029,VB
5467547000000331891,SZ-997,Brochas para maquillar 7 Pcs,424,NIO80.00,NIO94.12,01 ene 2029,VB
5467547000000323355,S2-0737,Cepillo peinilla para Cabello Stay,233,NIO22.00,NIO25.88,01 ene 2029,Stay
5467547000000292408,HS1023,Cera laminada para cejas Mecow,693,NIO12.80,NIO15.50,01 nov 2027,VB
5467547000000338099,006-003994-2,Champu Sachet Vinilady Brillo Intenso,32,NIO32.00,NIO29.00,01 feb 2025,Mayz
5467547000000339554,006-000659-9,Champu Vinilady 325ml Vinilady Fuerza Maxima,7,NIO65.00,NIO65.00,01 feb 2025,Mayz
5467547000000339360,006-003936-5,Champu Vinilady 325ml Vinilady Natural Relax,29,NIO57.00,NIO59.00,01 may 2025,Mayz
5467547000000332570,GJ7028,Contorno De Ojos 20ml,168,NIO40.00,NIO47.06,01 mar 2028,VB
5467547000000328690,DS51994,Contorno De Ojos 25ml,360,NIO35.00,NIO41.18,01 jun 2028,VB
5467547000000312198,AC3141,Contorno De Ojos Hidratante Y Aclarante De Arroz Aichun Beauty 25ml,120,NIO28.00,NIO32.94,01 dic 2027,VB
5467547000000332182,GJ7186,Contorno De Ojos Retinol 30g,128,NIO45.00,NIO52.94,01 may 2028,VB
5467547000000289979,OTX056,Corrector 6 colores Overture,216,NIO32.94,NIO42.00,01 oct 2027,BISUTERIA
5467547000000289882,GZ8060165,Corrector 6 tonos Mlundo,120,NIO21.08,NIO27.00,01 oct 2028,BISUTERIA
5467547000000336450,ST3804,Corrector Alta Cobertura,504,NIO13.00,NIO15.29,01 may 2028,VB
5467547000000325101,ST3373,Corrector Anthaway 36 horas,"2,015",NIO10.00,NIO11.76,01 mar 2028,VB
5467547000000324713,ST3312,Corrector Anthaway Alta definición,"1,248",NIO10.00,NIO11.76,01 may 2028,VB
5467547000000324810,ST3315,Corrector Anthaway Babe Skin,"2,040",NIO11.00,NIO12.94,01 may 2028,VB
5467547000000336353,M2602,Corrector Antiojeras 24h,720,NIO13.00,NIO15.29,01 ene 2026,VB
5467547000000346926,S6-1364,Corrector de color Stay,192,NIO51.00,NIO57.30,01 mar 2027,Stay
5467547000000307154,HCC331,Corrector Huda Beauty Borrador instantáneo multi-uso,"1,152",NIO28.00,NIO32.94,01 jul 2028,VB
5467547000000336062,PK145,Corrector Liquido Pink Key,432,NIO20.00,NIO23.53,01 sep 2027,VB
5467547000000317535,CL822,Corrector Liquido Scanlon CL822,384,NIO14.00,NIO16.47,01 ene 2027,VB
5467547000000333540,ST3366,Corrector Mate,912,NIO11.00,NIO12.94,01 jul 2028,VB
5467547000000316371,8842E,Corrector Mate Ever Beauty 8842E,179,NIO18.00,NIO21.18,01 jul 2028,VB
5467547000000316565,8843E,Corrector Mate Ever Beauty 8843E,696,NIO18.00,NIO21.18,01 jul 2028,VB
5467547000000316468,8844E,Corrector Mate Ever Beauty 8844E,467,NIO18.00,NIO21.18,01 jun 2028,VB
5467547000000333443,ST3313,Corrector Natural Anthaway,748,NIO11.00,NIO12.94,01 nov 2025,VB
5467547000000289785,DR-E018,Corrector Piel Impecable 24hrs Dawang Rose,120,NIO28.55,NIO36.00,01 ene 2026,BISUTERIA
5467547000000311616,CL814,Corrector Scanlon Alta Cobertura,336,NIO13.00,NIO15.29,01 ene 2026,VB
5467547000000330339,68603-47,Corrector Super BB,384,NIO18.00,NIO21.18,01 may 2028,VB
5467547000000617003,ST3311,Corrector Vitality Anthaway,360,NIO13.00,NIO13.00,13 may 2028,VB
5467547000000333055,HCC323,Corrector Y Contorno,168,NIO22.00,NIO25.88,01 ago 2028,VB
5467547000000312489,161-014,Cosmetiquera #014,38,NIO45.00,NIO52.94,01 ene 2029,VB
5467547000000313071,161-015,Cosmetiquera #015,155,NIO45.00,NIO52.94,01 ene 2029,VB
